5.369155682877783420e+02,5.094888339915981987e+02,5.372477629728207376e+02,4.960682033638008761e+02,5.146812749334981163e+02,4.899164445089459718e+02,5.358598781791390593e+02,4.806479607057588055e+02,1.249780000000000000e+05,5.000000000000000000e+00,1.000000000000000000e+00
5.369155682877783420e+02,5.094888339915981987e+02,5.372477629728207376e+02,4.960682033638008761e+02,5.146459405546002017e+02,4.899798847736976768e+02,5.358536691104399097e+02,4.806612819576129141e+02,1.499720000000000000e+05,6.000000000000000000e+00,1.000000000000000000e+00
4.757366108045827673e+02,4.584744460480591783e+02,4.580770988865708091e+02,4.469634287681741966e+02,4.780534305049500290e+02,4.456814783473756165e+02,4.982312004379490986e+02,4.426909945948714267e+02,1.749630000000000000e+05,7.000000000000000000e+00,0.000000000000000000e+00
5.369244959123670924e+02,5.095218175433467422e+02,5.372477629728207376e+02,4.960682033638008761e+02,5.146459405546002017e+02,4.899798847736976768e+02,5.358215598622025482e+02,4.806079972895134915e+02,1.749620000000000000e+05,7.000000000000000000e+00,1.000000000000000000e+00
4.759437170610604539e+02,4.585101330450614796e+02,4.580240502076840698e+02,4.470475374312933923e+02,4.779450197238030569e+02,4.456541816825469482e+02,4.983667275945318238e+02,4.425759358536317905e+02,1.999520000000000000e+05,8.000000000000000000e+00,0.000000000000000000e+00
5.369362847576603599e+02,5.094827074634345649e+02,5.372326062168317549e+02,4.960442584078227810e+02,5.146812749334981163e+02,4.899164445089459718e+02,5.358498289333040248e+02,4.806081489863203160e+02,1.999520000000000000e+05,8.000000000000000000e+00,1.000000000000000000e+00
4.758910782356271056e+02,4.585449576942281738e+02,4.580770988865708091e+02,4.469634287681741966e+02,4.780028302014378028e+02,4.456778909591176898e+02,4.983667275945318238e+02,4.425759358536317905e+02,2.249440000000000000e+05,9.000000000000000000e+00,0.000000000000000000e+00
5.369155682877783420e+02,5.094888339915981987e+02,5.372326062168317549e+02,4.960442584078227810e+02,5.146812749334981163e+02,4.899164445089459718e+02,5.358498289333040248e+02,4.806081489863203160e+02,2.249390000000000000e+05,9.000000000000000000e+00,1.000000000000000000e+00
4.757366108045827673e+02,4.584744460480591783e+02,4.580240502076840698e+02,4.470475374312933923e+02,4.779633731229436648e+02,4.456418483429931712e+02,4.981706151215622640e+02,4.426505427127169696e+02,2.499380000000000000e+05,1.000000000000000000e+01,0.000000000000000000e+00
4.758748580680896225e+02,4.584668885525790074e+02,4.580077202313885891e+02,4.470632972039588822e+02,4.779450197238030569e+02,4.456541816825469482e+02,4.983667275945318238e+02,4.425759358536317905e+02,2.749210000000000000e+05,1.100000000000000000e+01,0.000000000000000000e+00
5.369155682877783420e+02,5.094888339915981987e+02,5.372361168785459995e+02,4.959956266103721418e+02,5.147464502406368183e+02,4.897918393480317150e+02,5.358498289333040248e+02,4.806081489863203160e+02,2.499300000000000000e+05,1.000000000000000000e+01,1.000000000000000000e+00
5.369155682877783420e+02,5.094888339915981987e+02,5.372477629728207376e+02,4.960682033638008761e+02,5.146812749334981163e+02,4.899164445089459718e+02,5.358184048216877500e+02,4.805849098321751853e+02,2.749010000000000000e+05,1.100000000000000000e+01,1.000000000000000000e+00
4.758748508980236807e+02,4.584176223118214466e+02,4.580077202313885891e+02,4.470632972039588822e+02,4.779852212092769150e+02,4.457339184337755000e+02,4.983667275945318238e+02,4.425759358536317905e+02,2.999270000000000000e+05,1.200000000000000000e+01,0.000000000000000000e+00
4.759586382868069450e+02,4.585508620388663417e+02,4.580240502076840698e+02,4.470475374312933923e+02,4.779450197238030569e+02,4.456541816825469482e+02,4.983667275945318238e+02,4.425759358536317905e+02,3.249020000000000000e+05,1.300000000000000000e+01,0.000000000000000000e+00
5.369169909594651244e+02,5.094614119607573457e+02,5.372477629728207376e+02,4.960682033638008761e+02,5.146812749334981163e+02,4.899164445089459718e+02,5.358215598622025482e+02,4.806079972895134915e+02,2.999140000000000000e+05,1.200000000000000000e+01,1.000000000000000000e+00
5.369155682877783420e+02,5.094888339915981987e+02,5.372477629728207376e+02,4.960682033638008761e+02,5.147464502406368183e+02,4.897918393480317150e+02,5.357939865449213812e+02,4.805913756393848644e+02,3.248800000000000000e+05,1.300000000000000000e+01,1.000000000000000000e+00
4.758832871375392983e+02,4.584921838936561471e+02,4.580013249314786208e+02,4.469870347585603554e+02,4.777970380375330137e+02,4.456011568382644441e+02,4.983667275945318238e+02,4.425759358536317905e+02,3.499010000000000000e+05,1.400000000000000000e+01,0.000000000000000000e+00
4.757561228017025883e+02,4.585005333043727660e+02,4.580770988865708091e+02,4.469634287681741966e+02,4.779450197238030569e+02,4.456541816825469482e+02,4.981842693255704262e+02,4.426221641504512831e+02,3.748910000000000000e+05,1.500000000000000000e+01,0.000000000000000000e+00
5.369020476864699276e+02,5.094497252842562034e+02,5.372477629728207376e+02,4.960682033638008761e+02,5.146812749334981163e+02,4.899164445089459718e+02,5.358498289333040248e+02,4.806081489863203160e+02,3.498970000000000000e+05,1.400000000000000000e+01,1.000000000000000000e+00
5.369155682877783420e+02,5.094888339915981987e+02,5.372477629728207376e+02,4.960682033638008761e+02,5.146459405546002017e+02,4.899798847736976768e+02,5.358704648104645685e+02,4.806623587049074331e+02,3.748870000000000000e+05,1.500000000000000000e+01,1.000000000000000000e+00
4.758910696467134471e+02,4.584858116275882480e+02,4.580240502076840698e+02,4.470475374312933923e+02,4.779450197238030569e+02,4.456541816825469482e+02,4.983667275945318238e+02,4.425759358536317905e+02,3.998780000000000000e+05,1.600000000000000000e+01,0.000000000000000000e+00
5.369155682877783420e+02,5.094888339915981987e+02,5.372477629728207376e+02,4.960682033638008761e+02,5.146459405546002017e+02,4.899798847736976768e+02,5.358767229178231446e+02,4.807058400431948257e+02,3.998750000000000000e+05,1.600000000000000000e+01,1.000000000000000000e+00
4.758910696467134471e+02,4.584858116275882480e+02,4.580770988865708091e+02,4.469634287681741966e+02,4.777970380375330137e+02,4.456011568382644441e+02,4.983667275945318238e+02,4.425759358536317905e+02,4.248670000000000000e+05,1.700000000000000000e+01,0.000000000000000000e+00
5.369020476864699276e+02,5.094497252842562034e+02,5.372326062168317549e+02,4.960442584078227810e+02,5.146459405546002017e+02,4.899798847736976768e+02,5.358498289333040248e+02,4.806081489863203160e+02,4.248670000000000000e+05,1.700000000000000000e+01,1.000000000000000000e+00
4.757238057980420649e+02,4.584219199976866435e+02,4.580770988865708091e+02,4.469634287681741966e+02,4.780028302014378028e+02,4.456778909591176898e+02,4.983667275945318238e+02,4.425759358536317905e+02,4.498550000000000000e+05,1.800000000000000000e+01,0.000000000000000000e+00
5.369155682877783420e+02,5.094888339915981987e+02,5.372326062168317549e+02,4.960442584078227810e+02,5.146812749334981163e+02,4.899164445089459718e+02,5.358704648104645685e+02,4.806623587049074331e+02,4.498340000000000000e+05,1.800000000000000000e+01,1.000000000000000000e+00
4.757146156818157579e+02,4.584670112517359257e+02,4.580077202313885891e+02,4.470632972039588822e+02,4.780028255096481757e+02,4.456122496308887548e+02,4.981706151215622640e+02,4.426505427127169696e+02,4.748240000000000000e+05,1.900000000000000000e+01,0.000000000000000000e+00
5.369169909594651244e+02,5.094614119607573457e+02,5.372477629728207376e+02,4.960682033638008761e+02,5.146812749334981163e+02,4.899164445089459718e+02,5.358498289333040248e+02,4.806081489863203160e+02,4.748490000000000000e+05,1.900000000000000000e+01,1.000000000000000000e+00
4.757345072949916016e+02,4.585093217475008487e+02,4.581101330711023252e+02,4.469551761864483979e+02,4.780028302014378028e+02,4.456778909591176898e+02,4.983592229477023352e+02,4.425976277393830287e+02,4.998440000000000000e+05,2.000000000000000000e+01,0.000000000000000000e+00
5.369244959123670924e+02,5.095218175433467422e+02,5.372477629728207376e+02,4.960682033638008761e+02,5.146459405546002017e+02,4.899798847736976768e+02,5.358362159867090213e+02,4.806275766730251462e+02,4.998400000000000000e+05,2.000000000000000000e+01,1.000000000000000000e+00
4.759101833601311000e+02,4.586036521786900835e+02,4.580240502076840698e+02,4.470475374312933923e+02,4.779450142623418287e+02,4.455791807936216173e+02,4.983302221109437937e+02,4.425970680537935777e+02,5.248270000000000000e+05,2.100000000000000000e+01,0.000000000000000000e+00
5.369155682877783420e+02,5.094888339915981987e+02,5.372326062168317549e+02,4.960442584078227810e+02,5.146812749334981163e+02,4.899164445089459718e+02,5.358498289333040248e+02,4.806081489863203160e+02,5.248320000000000000e+05,2.100000000000000000e+01,1.000000000000000000e+00
4.759787487534132424e+02,4.585004991273116275e+02,4.580077202313885891e+02,4.470632972039588822e+02,4.780028255096481757e+02,4.456122496308887548e+02,4.983667275945318238e+02,4.425759358536317905e+02,5.498220000000000000e+05,2.200000000000000000e+01,0.000000000000000000e+00
5.369155682877783420e+02,5.094888339915981987e+02,5.372272104967540827e+02,4.960595841914953326e+02,5.146459405546002017e+02,4.899798847736976768e+02,5.358598781791390593e+02,4.806479607057588055e+02,5.498180000000000000e+05,2.200000000000000000e+01,1.000000000000000000e+00
4.757146156818157579e+02,4.584670112517359257e+02,4.580240502076840698e+02,4.470475374312933923e+02,4.777911562857199783e+02,4.455604133717338300e+02,4.983667275945318238e+02,4.425759358536317905e+02,5.748100000000000000e+05,2.300000000000000000e+01,0.000000000000000000e+00
5.369155682877783420e+02,5.094888339915981987e+02,5.372477629728207376e+02,4.960682033638008761e+02,5.146812749334981163e+02,4.899164445089459718e+02,5.358598781791390593e+02,4.806479607057588055e+02,5.748150000000000000e+05,2.300000000000000000e+01,1.000000000000000000e+00
4.759328945500304258e+02,4.585313108505015975e+02,4.580240502076840698e+02,4.470475374312933923e+02,4.777911562857199783e+02,4.455604133717338300e+02,4.983667275945318238e+02,4.425759358536317905e+02,5.998030000000000000e+05,2.400000000000000000e+01,0.000000000000000000e+00
4.757366108045827673e+02,4.584744460480591783e+02,4.580770988865708091e+02,4.469634287681741966e+02,4.780028255096481757e+02,4.456122496308887548e+02,4.982312004379490986e+02,4.426909945948714267e+02,6.247930000000000000e+05,2.500000000000000000e+01,0.000000000000000000e+00
5.369155682877783420e+02,5.094888339915981987e+02,5.372477629728207376e+02,4.960682033638008761e+02,5.146459405546002017e+02,4.899798847736976768e+02,5.358498289333040248e+02,4.806081489863203160e+02,5.998060000000000000e+05,2.400000000000000000e+01,1.000000000000000000e+00
5.369155682877783420e+02,5.094888339915981987e+02,5.372477629728207376e+02,4.960682033638008761e+02,5.146459405546002017e+02,4.899798847736976768e+02,5.358215598622025482e+02,4.806079972895134915e+02,6.247990000000000000e+05,2.500000000000000000e+01,1.000000000000000000e+00
4.759437170610604539e+02,4.585101330450614796e+02,4.580240502076840698e+02,4.470475374312933923e+02,4.777911562857199783e+02,4.455604133717338300e+02,4.983667275945318238e+02,4.425759358536317905e+02,6.497900000000000000e+05,2.600000000000000000e+01,0.000000000000000000e+00
4.758910696467134471e+02,4.584858116275882480e+02,4.580077202313885891e+02,4.470632972039588822e+02,4.777970380375330137e+02,4.456011568382644441e+02,4.983037269333552217e+02,4.426496770031444612e+02,6.747790000000000000e+05,2.700000000000000000e+01,0.000000000000000000e+00
5.369244959123670924e+02,5.095218175433467422e+02,5.372477629728207376e+02,4.960682033638008761e+02,5.146812749334981163e+02,4.899164445089459718e+02,5.358215598622025482e+02,4.806079972895134915e+02,6.497830000000000000e+05,2.600000000000000000e+01,1.000000000000000000e+00
5.369155682877783420e+02,5.094888339915981987e+02,5.372477629728207376e+02,4.960682033638008761e+02,5.146812749334981163e+02,4.899164445089459718e+02,5.358498289333040248e+02,4.806081489863203160e+02,6.747740000000000000e+05,2.700000000000000000e+01,1.000000000000000000e+00
4.759437170610604539e+02,4.585101330450614796e+02,4.581101330711023252e+02,4.469551761864483979e+02,4.777970380375330137e+02,4.456011568382644441e+02,4.983302221109437937e+02,4.425970680537935777e+02,6.997620000000000000e+05,2.800000000000000000e+01,0.000000000000000000e+00
5.369155682877783420e+02,5.094888339915981987e+02,5.372326062168317549e+02,4.960442584078227810e+02,5.147312537044405190e+02,4.899109460444564661e+02,5.358572398454016366e+02,4.805845248642002616e+02,6.997680000000000000e+05,2.800000000000000000e+01,1.000000000000000000e+00
4.757146156818157579e+02,4.584670112517359257e+02,4.580077202313885891e+02,4.470632972039588822e+02,4.779852212092769150e+02,4.457339184337755000e+02,4.983302221109437937e+02,4.425970680537935777e+02,7.247570000000000000e+05,2.900000000000000000e+01,0.000000000000000000e+00
5.369155682877783420e+02,5.094888339915981987e+02,5.372477629728207376e+02,4.960682033638008761e+02,5.146744086883073805e+02,4.899859309953192792e+02,5.358498289333040248e+02,4.806081489863203160e+02,7.247570000000000000e+05,2.900000000000000000e+01,1.000000000000000000e+00
4.759437170610604539e+02,4.585101330450614796e+02,4.580077202313885891e+02,4.470632972039588822e+02,4.779450197238030569e+02,4.456541816825469482e+02,4.983302221109437937e+02,4.425970680537935777e+02,7.497500000000000000e+05,3.000000000000000000e+01,0.000000000000000000e+00
5.369155682877783420e+02,5.094888339915981987e+02,5.372477629728207376e+02,4.960682033638008761e+02,5.147464502406368183e+02,4.897918393480317150e+02,5.358300685362056583e+02,4.806498160169398375e+02,7.497490000000000000e+05,3.000000000000000000e+01,1.000000000000000000e+00
4.757345072949916016e+02,4.585093217475008487e+02,4.580972314261264273e+02,4.470641942564908504e+02,4.779450197238030569e+02,4.456541816825469482e+02,4.983667275945318238e+02,4.425759358536317905e+02,7.747390000000000000e+05,3.100000000000000000e+01,0.000000000000000000e+00
4.759590599340459107e+02,4.585687815663077913e+02,4.580770988865708091e+02,4.469634287681741966e+02,4.779852212092769150e+02,4.457339184337755000e+02,4.983667275945318238e+02,4.425759358536317905e+02,7.997040000000000000e+05,3.200000000000000000e+01,0.000000000000000000e+00
5.369244959123670924e+02,5.095218175433467422e+02,5.372326062168317549e+02,4.960442584078227810e+02,5.146812749334981163e+02,4.899164445089459718e+02,5.358015342931785199e+02,4.806081963504434498e+02,7.747360000000000000e+05,3.100000000000000000e+01,1.000000000000000000e+00
4.759340977381440325e+02,4.586849451131976139e+02,4.580077202313885891e+02,4.470632972039588822e+02,4.779633731229436648e+02,4.456418483429931712e+02,4.982312004379490986e+02,4.426909945948714267e+02,8.247210000000000000e+05,3.300000000000000000e+01,0.000000000000000000e+00
5.369155682877783420e+02,5.094888339915981987e+02,5.372477629728207376e+02,4.960682033638008761e+02,5.146812749334981163e+02,4.899164445089459718e+02,5.358498289333040248e+02,4.806081489863203160e+02,7.997330000000000000e+05,3.200000000000000000e+01,1.000000000000000000e+00
4.758910782356271056e+02,4.585449576942281738e+02,4.580077202313885891e+02,4.470632972039588822e+02,4.779633731229436648e+02,4.456418483429931712e+02,4.983667275945318238e+02,4.425759358536317905e+02,8.497090000000000000e+05,3.400000000000000000e+01,0.000000000000000000e+00
5.369155682877783420e+02,5.094888339915981987e+02,5.372477629728207376e+02,4.960682033638008761e+02,5.146812749334981163e+02,4.899164445089459718e+02,5.358498289333040248e+02,4.806081489863203160e+02,8.247210000000000000e+05,3.300000000000000000e+01,1.000000000000000000e+00
4.759101753167089441e+02,4.585480986870442166e+02,4.580077202313885891e+02,4.470632972039588822e+02,4.777911562857199783e+02,4.455604133717338300e+02,4.983667275945318238e+02,4.425759358536317905e+02,8.747010000000000000e+05,3.500000000000000000e+01,0.000000000000000000e+00
5.369271451638786630e+02,5.094495813535311299e+02,5.372477629728207376e+02,4.960682033638008761e+02,5.146812749334981163e+02,4.899164445089459718e+02,5.358498289333040248e+02,4.806081489863203160e+02,8.496880000000000000e+05,3.400000000000000000e+01,1.000000000000000000e+00
5.369155682877783420e+02,5.094888339915981987e+02,5.372812787439200974e+02,4.960578070473068237e+02,5.147312537044405190e+02,4.899109460444564661e+02,5.358215598622025482e+02,4.806079972895134915e+02,8.746790000000000000e+05,3.500000000000000000e+01,1.000000000000000000e+00
4.759437170610604539e+02,4.585101330450614796e+02,4.580077202313885891e+02,4.470632972039588822e+02,4.780028302014378028e+02,4.456778909591176898e+02,4.983592229477023352e+02,4.425976277393830287e+02,8.996650000000000000e+05,3.600000000000000000e+01,0.000000000000000000e+00
5.369155682877783420e+02,5.094888339915981987e+02,5.372582195081687360e+02,4.960348822787981931e+02,5.146925178776449457e+02,4.899737935929266541e+02,5.358498289333040248e+02,4.806081489863203160e+02,8.996680000000000000e+05,3.600000000000000000e+01,1.000000000000000000e+00
4.757424198709771872e+02,4.584047021476423538e+02,4.580770988865708091e+02,4.469634287681741966e+02,4.779852212092769150e+02,4.457339184337755000e+02,4.983667275945318238e+02,4.425759358536317905e+02,9.246570000000000000e+05,3.700000000000000000e+01,0.000000000000000000e+00
4.757345072949916016e+02,4.585093217475008487e+02,4.580077202313885891e+02,4.470632972039588822e+02,4.779450197238030569e+02,4.456541816825469482e+02,4.983667275945318238e+02,4.425759358536317905e+02,9.496480000000000000e+05,3.800000000000000000e+01,0.000000000000000000e+00
5.369244959123670924e+02,5.095218175433467422e+02,5.372477629728207376e+02,4.960682033638008761e+02,5.146459405546002017e+02,4.899798847736976768e+02,5.358498289333040248e+02,4.806081489863203160e+02,9.246590000000000000e+05,3.700000000000000000e+01,1.000000000000000000e+00
4.759072502174603869e+02,4.586458276898233066e+02,4.580077202313885891e+02,4.470632972039588822e+02,4.777970380375330137e+02,4.456011568382644441e+02,4.982696602688736789e+02,4.427293892990458062e+02,9.746410000000000000e+05,3.900000000000000000e+01,0.000000000000000000e+00
5.369244959123670924e+02,5.095218175433467422e+02,5.372477629728207376e+02,4.960682033638008761e+02,5.146459405546002017e+02,4.899798847736976768e+02,5.358498289333040248e+02,4.806081489863203160e+02,9.496730000000000000e+05,3.800000000000000000e+01,1.000000000000000000e+00
4.757345072949916016e+02,4.585093217475008487e+02,4.580240502076840698e+02,4.470475374312933923e+02,4.779450197238030569e+02,4.456541816825469482e+02,4.983667275945318238e+02,4.425759358536317905e+02,9.996300000000000000e+05,4.000000000000000000e+01,0.000000000000000000e+00
5.369244959123670924e+02,5.095218175433467422e+02,5.372582195081687360e+02,4.960348822787981931e+02,5.146812749334981163e+02,4.899164445089459718e+02,5.358498289333040248e+02,4.806081489863203160e+02,9.746680000000000000e+05,3.900000000000000000e+01,1.000000000000000000e+00
5.369244959123670924e+02,5.095218175433467422e+02,5.372477629728207376e+02,4.960682033638008761e+02,5.146459405546002017e+02,4.899798847736976768e+02,5.358498289333040248e+02,4.806081489863203160e+02,9.996600000000000000e+05,4.000000000000000000e+01,1.000000000000000000e+00
4.757594457576435047e+02,4.586082120850873025e+02,4.580770988865708091e+02,4.469634287681741966e+02,4.779450197238030569e+02,4.456541816825469482e+02,4.983667275945318238e+02,4.425759358536317905e+02,1.024643000000000000e+06,4.100000000000000000e+01,0.000000000000000000e+00
4.758832871375392983e+02,4.584921838936561471e+02,4.580077202313885891e+02,4.470632972039588822e+02,4.779852212092769150e+02,4.457339184337755000e+02,4.983667275945318238e+02,4.425759358536317905e+02,1.049636000000000000e+06,4.200000000000000000e+01,0.000000000000000000e+00
5.369155682877783420e+02,5.094888339915981987e+02,5.372477629728207376e+02,4.960682033638008761e+02,5.146812749334981163e+02,4.899164445089459718e+02,5.358498289333040248e+02,4.806081489863203160e+02,1.024650000000000000e+06,4.100000000000000000e+01,1.000000000000000000e+00
5.369244959123670924e+02,5.095218175433467422e+02,5.372477629728207376e+02,4.960682033638008761e+02,5.146459405546002017e+02,4.899798847736976768e+02,5.358498289333040248e+02,4.806081489863203160e+02,1.049635000000000000e+06,4.200000000000000000e+01,1.000000000000000000e+00
4.757345072949916016e+02,4.585093217475008487e+02,4.580240502076840698e+02,4.470475374312933923e+02,4.779450197238030569e+02,4.456541816825469482e+02,4.983667275945318238e+02,4.425759358536317905e+02,1.074624000000000000e+06,4.300000000000000000e+01,0.000000000000000000e+00
5.369155682877783420e+02,5.094888339915981987e+02,5.372812787439200974e+02,4.960578070473068237e+02,5.146812749334981163e+02,4.899164445089459718e+02,5.358498289333040248e+02,4.806081489863203160e+02,1.074630000000000000e+06,4.300000000000000000e+01,1.000000000000000000e+00
4.759101753167089441e+02,4.585480986870442166e+02,4.580240502076840698e+02,4.470475374312933923e+02,4.779450197238030569e+02,4.456541816825469482e+02,4.983667275945318238e+02,4.425759358536317905e+02,1.099617000000000000e+06,4.400000000000000000e+01,0.000000000000000000e+00
5.369155682877783420e+02,5.094888339915981987e+02,5.372477629728207376e+02,4.960682033638008761e+02,5.146812749334981163e+02,4.899164445089459718e+02,5.358498289333040248e+02,4.806081489863203160e+02,1.099624000000000000e+06,4.400000000000000000e+01,1.000000000000000000e+00
4.759767276183301874e+02,4.586069462004138018e+02,4.580240502076840698e+02,4.470475374312933923e+02,4.777911562857199783e+02,4.455604133717338300e+02,4.983592229477023352e+02,4.425976277393830287e+02,1.124609000000000000e+06,4.500000000000000000e+01,0.000000000000000000e+00
4.759437170610604539e+02,4.585101330450614796e+02,4.580031996267632053e+02,4.471659627309568350e+02,4.777911562857199783e+02,4.455604133717338300e+02,4.982118897792717007e+02,4.427317524267299405e+02,1.149598000000000000e+06,4.600000000000000000e+01,0.000000000000000000e+00
5.369244959123670924e+02,5.095218175433467422e+02,5.372812787439200974e+02,4.960578070473068237e+02,5.146812749334981163e+02,4.899164445089459718e+02,5.358184048216877500e+02,4.805849098321751853e+02,1.124610000000000000e+06,4.500000000000000000e+01,1.000000000000000000e+00
5.369155682877783420e+02,5.094888339915981987e+02,5.372812787439200974e+02,4.960578070473068237e+02,5.147312537044405190e+02,4.899109460444564661e+02,5.358498289333040248e+02,4.806081489863203160e+02,1.149600000000000000e+06,4.600000000000000000e+01,1.000000000000000000e+00
4.757146156818157579e+02,4.584670112517359257e+02,4.580240502076840698e+02,4.470475374312933923e+02,4.779450197238030569e+02,4.456541816825469482e+02,4.981911478213742157e+02,4.427102149302179441e+02,1.174594000000000000e+06,4.700000000000000000e+01,0.000000000000000000e+00
5.369155682877783420e+02,5.094888339915981987e+02,5.372812787439200974e+02,4.960578070473068237e+02,5.147464502406368183e+02,4.897918393480317150e+02,5.358767229178231446e+02,4.807058400431948257e+02,1.174591000000000000e+06,4.700000000000000000e+01,1.000000000000000000e+00
4.759590599340459107e+02,4.585687815663077913e+02,4.580770988865708091e+02,4.469634287681741966e+02,4.778116977035105037e+02,4.457545117556153969e+02,4.983037269333552217e+02,4.426496770031444612e+02,1.199576000000000000e+06,4.800000000000000000e+01,0.000000000000000000e+00
5.369155682877783420e+02,5.094888339915981987e+02,5.372477629728207376e+02,4.960682033638008761e+02,5.146744086883073805e+02,4.899859309953192792e+02,5.358767229178231446e+02,4.807058400431948257e+02,1.199579000000000000e+06,4.800000000000000000e+01,1.000000000000000000e+00
4.757115903464383564e+02,4.585153953551263726e+02,4.580240502076840698e+02,4.470475374312933923e+02,4.779450197238030569e+02,4.456541816825469482e+02,4.982312004379490986e+02,4.426909945948714267e+02,1.224545000000000000e+06,4.900000000000000000e+01,0.000000000000000000e+00
5.369155682877783420e+02,5.094888339915981987e+02,5.372477629728207376e+02,4.960682033638008761e+02,5.146459405546002017e+02,4.899798847736976768e+02,5.358767229178231446e+02,4.807058400431948257e+02,1.224577000000000000e+06,4.900000000000000000e+01,1.000000000000000000e+00
4.757561228017025883e+02,4.585005333043727660e+02,4.580770988865708091e+02,4.469634287681741966e+02,4.779450197238030569e+02,4.456541816825469482e+02,4.982312004379490986e+02,4.426909945948714267e+02,1.249563000000000000e+06,5.000000000000000000e+01,0.000000000000000000e+00
5.369155682877783420e+02,5.094888339915981987e+02,5.372477629728207376e+02,4.960682033638008761e+02,5.146812749334981163e+02,4.899164445089459718e+02,5.358704648104645685e+02,4.806623587049074331e+02,1.249561000000000000e+06,5.000000000000000000e+01,1.000000000000000000e+00
4.759437170610604539e+02,4.585101330450614796e+02,4.580770988865708091e+02,4.469634287681741966e+02,4.780078429044762061e+02,4.457199670877739663e+02,4.982312004379490986e+02,4.426909945948714267e+02,1.274553000000000000e+06,5.100000000000000000e+01,0.000000000000000000e+00
5.369155682877783420e+02,5.094888339915981987e+02,5.372477629728207376e+02,4.960682033638008761e+02,5.146812749334981163e+02,4.899164445089459718e+02,5.358498289333040248e+02,4.806081489863203160e+02,1.274555000000000000e+06,5.100000000000000000e+01,1.000000000000000000e+00
4.759766244251538296e+02,4.584178667614064580e+02,4.580240502076840698e+02,4.470475374312933923e+02,4.779450197238030569e+02,4.456541816825469482e+02,4.982312249594519926e+02,4.426285781538264246e+02,1.299545000000000000e+06,5.200000000000000000e+01,0.000000000000000000e+00
4.759340977381440325e+02,4.586849451131976139e+02,4.580770988865708091e+02,4.469634287681741966e+02,4.781244750273929753e+02,4.457339281866542819e+02,4.983667275945318238e+02,4.425759358536317905e+02,1.324535000000000000e+06,5.300000000000000000e+01,0.000000000000000000e+00
5.369244959123670924e+02,5.095218175433467422e+02,5.372477629728207376e+02,4.960682033638008761e+02,5.146812749334981163e+02,4.899164445089459718e+02,5.358598781791390593e+02,4.806479607057588055e+02,1.299549000000000000e+06,5.200000000000000000e+01,1.000000000000000000e+00
